"id","utmlong","utmlat","ESTtime","dx","dy","dist_km","dt","R2n_km2","abs.angle","rel.angle","grid.cell"
1,567111,2948571,"2016-07-18 16:00:00",-10,139,0.139359247988786,32400,0.00185,1.64261503897941,2.78100359020377,2780
1,567101,2948710,"2016-07-19 01:00:00",14,-26,0.0295296461204668,3600,0.009337,-1.07685495787532,-2.71946999685472,2780
1,567115,2948684,"2016-07-19 02:00:00",-28,-58,0.0644049687524185,7200,0.004909,-2.02055593986474,-0.94370098198942,2780
1,567087,2948626,"2016-07-19 04:00:00",-28,-27,0.0388973006775534,7200,0.000769,-2.37437430526532,-0.353818365400588,2780
1,567059,2948599,"2016-07-19 06:00:00",-34,-87,0.093407708461347,7200,0.003034,-1.94335058524976,0.431023720015563,2780
1,567025,2948512,"2016-07-19 08:00:00",165,54,0.173611635554763,7200,0.017973,0.316286127912154,2.25963671316191,2780
1,567190,2948566,"2016-07-19 10:00:00",-96,-19,0.09786214794291,7200,0.008388,-2.94620109907322,3.02069808019421,2780
1,567094,2948547,"2016-07-19 12:00:00",260,85,0.273541587331799,7200,0.004813,0.31597027195298,-3.02101393615339,2780
1,567354,2948632,"2016-07-19 14:00:00",-258,-48,0.262427132743548,7200,0.058888,-2.95764919705262,3.00956583817399,2780
1,567096,2948584,"2016-07-19 16:00:00",18,30,0.0349857113690718,32400,0.001156,1.03037682652431,-2.29515928360266,2780
1,567114,2948614,"2016-07-20 01:00:00",-10,27,0.0287923600977759,3600,4e-06,1.92550197880584,0.895125152281524,2780
1,567104,2948641,"2016-07-20 02:00:00",-20,-5,0.0206155281280883,7200,0.000793,-2.89661399046293,1.46106933791082,2780
1,567084,2948636,"2016-07-20 04:00:00",-2,3,0.00360555127546399,7200,0.001268,2.15879893034246,-1.22777238637419,2780
1,567082,2948639,"2016-07-20 06:00:00",103,-65,0.121794909581641,7200,0.001525,-0.562950897971507,-2.72174982831397,2780
1,567185,2948574,"2016-07-20 08:00:00",-327,-213,0.39025376359492,7200,0.006929,-2.56425062698337,-2.00129972901186,2780
1,566858,2948361,"2016-07-20 10:00:00",334,174,0.376605894802511,7200,0.128525,0.480273155400484,3.04452378238385,2780
1,567192,2948535,"2016-07-20 12:00:00",-108,62,0.124531120608465,7200,0.012641,2.62045451010568,2.14018135470519,2780
1,567084,2948597,"2016-07-20 14:00:00",5,-6,0.00781024967590665,7200,0.001073,-0.876058050598193,2.78667274647572,2780
1,567089,2948591,"2016-07-20 16:00:00",19,58,0.0610327780786685,32400,0.001058,1.25422707318249,2.13028512378069,2780
1,567108,2948649,"2016-07-21 01:00:00",-23,-23,0.0325269119345812,3600,0.001241,-2.35619449019234,2.67276374380475,2780
1,567085,2948626,"2016-07-21 02:00:00",-6,6,0.00848528137423857,7200,0.000873,2.35619449019234,-1.5707963267949,2780
1,567079,2948632,"2016-07-21 04:00:00",21,13,0.0246981780704569,7200,0.001413,0.554307496201551,-1.80188699399079,2780
1,567100,2948645,"2016-07-21 06:00:00",93,-79,0.122024587686253,7200,0.001105,-0.704181856946711,-1.25848935314826,2780
1,567193,2948566,"2016-07-21 08:00:00",14,4,0.014560219778561,7200,0.008865,0.278299659005111,0.982481515951822,2780
1,567207,2948570,"2016-07-21 10:00:00",-53,-63,0.0823286098510111,7200,0.010961,-2.2702001989981,-2.54849985800322,2780
1,567154,2948507,"2016-07-21 12:00:00",34,78,0.0850881895447306,7200,0.013213,1.15973177940503,-2.85325332877645,2780
1,567188,2948585,"2016-07-21 14:00:00",-101,8,0.101316336293808,7200,0.006617,3.0625497594112,1.90281798000617,2780
1,567087,2948593,"2016-07-21 16:00:00",-5,-31,0.0314006369362152,32400,0.001066,-1.73070944995312,1.48992609781527,2780
1,567082,2948562,"2016-07-22 01:00:00",5,63,0.0631981012372998,3600,0.003604,1.49159725582545,-3.06087860140103,2780
1,567087,2948625,"2016-07-22 02:00:00",-22,9,0.0237697286480094,7200,0.000746,2.75327393541733,1.26167667959188,2780
1,567065,2948634,"2016-07-22 04:00:00",12,-63,0.0641326749792959,7200,0.002609,-1.38257482149013,2.14733655027213,2780
1,567077,2948571,"2016-07-22 06:00:00",-3,4,0.005,7200,0.003074,2.21429743558818,-2.68631305010128,2780
1,567074,2948575,"2016-07-22 08:00:00",-501,-250,0.559911600165598,7200,0.002965,-2.67874376646387,1.39014410512754,2780
1,566573,2948325,"2016-07-22 10:00:00",529,248,0.584247379112649,7200,0.374042,0.438384990698679,3.11712875716254,2779
1,567102,2948573,"2016-07-22 12:00:00",-16,24,0.0288444102037119,7200,0.001781,2.15879893034246,1.72041393964378,2780
1,567086,2948597,"2016-07-22 14:00:00",1,-59,0.0590084739677277,7200,0.000965,-1.55384879698849,2.57053757984863,2780
1,567087,2948538,"2016-07-22 16:00:00",-97,-38,0.104177732745534,32400,0.006401,-2.76821628042959,-1.2143674834411,2780
1,566990,2948500,"2016-07-23 01:00:00",23,-33,0.0402243707222375,3600,0.02788,-0.962107019467485,1.8061092609621,2780
1,567013,2948467,"2016-07-23 02:00:00",81,126,0.149789852793839,7200,0.03141,0.99945884696127,1.96156586642875,2780
1,567094,2948593,"2016-07-23 04:00:00",-9,24,0.0256320112359526,7200,0.000765,1.92956699706547,0.930108150104199,2780
1,567085,2948617,"2016-07-23 06:00:00",-11,2,0.0111803398874989,7200,0.000738,2.96173915379732,1.03217215673185,2780
1,567074,2948619,"2016-07-23 08:00:00",85,-68,0.108853112036358,7200,0.001469,-0.674740942223553,2.64670521115872,2780
